eid source target dir capacity speed_kmh highway cost_time_m dist_km
34149 18853 15380 1 950 32.1868 tertiary 0.538686760179 0.222289782212
34150 15380 15398 1 950 32.1868 tertiary 0.165275252617 0.0682010448837
34151 15398 17572 1 950 32.1868 tertiary 0.338840555075 0.139822989463
34152 17572 15357 1 950 32.1868 tertiary 0.0322704433593 0.0133164398246
34153 15357 15379 1 950 32.1868 tertiary 0.187577536326 0.077404110849
34154 15379 15377 1 950 32.1868 tertiary 0.38110155412 0.157262044899
34155 15377 11880 1 950 32.1868 tertiary 0.344196629703 0.142033180525
34156 11880 11881 1 950 32.1868 tertiary 0.0307974512269 0.0127086077327
34157 11881 11882 1 950 32.1868 tertiary 0.175523309311 0.072429918617
34158 11882 20085 1 950 32.1868 tertiary 0.465365241079 0.192033563353
34159 20085 3553 1 950 32.1868 tertiary 0.18870867546 0.0778708768626
34160 3553 8855 1 950 32.1868 tertiary 0.487515155777 0.201173754051
34161 8855 11883 1 950 32.1868 tertiary 0.193460105616 0.0798315606084
34162 11883 11884 1 950 32.1868 tertiary 0.0350432073859 0.014460624455
34163 11884 15444 1 950 32.1868 tertiary 0.3955674505 0.163231415586
34164 15444 15433 1 950 32.1868 tertiary 0.387440341978 0.159877753836
34165 15433 15456 1 950 32.1868 tertiary 0.172787270811 0.0713008888224
34166 15456 11885 1 950 32.1868 tertiary 0.463442130578 0.191239989339
34167 11885 26226 1 950 32.1868 tertiary 0.0575549371796 0.0237501186155
34168 26226 26225 1 950 32.1868 tertiary 0.0710727832841 0.0293282751411
34169 26225 27841 1 950 32.1868 tertiary 0.121788348221 0.0502561180323
34170 11885 11871 0 950 32.1868 tertiary 0.0289907922678 0.011963087597
34171 11871 11885 0 950 32.1868 tertiary 0.0289907922678 0.011963087597
34172 11916 11892 1 950 32.1868 tertiary_link 0.208594651635 0.0860768504263
34173 11893 26236 1 950 32.1868 tertiary_link 0.161960905473 0.0668333752855
34174 15339 10237 1 1900 48.2802 trunk_link 1.16168571312 0.719056648288
34175 10237 10238 1 1900 48.2802 trunk_link 0.0993949972339 0.0615232095571
34176 10238 10239 1 1900 48.2802 trunk_link 0.016804526326 0.010401613999
34177 10239 10240 1 1900 48.2802 trunk_link 0.102748776318 0.0635991214155
34178 10240 10244 1 1900 48.2802 trunk_link 0.90641149504 0.561047798241
34179 10245 10248 1 1900 48.2802 trunk_link 0.92062732724 0.569847070316
34180 10248 10249 1 1900 48.2802 trunk_link 0.0947152725556 0.0586265679749
34181 10249 28749 1 1900 48.2802 trunk_link 0.0149642807887 0.00926254447867
34182 28749 10251 1 1900 48.2802 trunk_link 0.111766387277 0.0691808145003
34183 10251 11827 1 1900 48.2802 trunk_link 1.14510985615 0.708796575347
34184 28787 28790 1 1900 48.2802 secondary 0.387865121351 0.240079559383
34185 28790 10239 1 1900 48.2802 secondary 0.138965737855 0.0860165848309
34186 10239 13312 1 1900 48.2802 secondary 0.26469894298 0.163842537267
34187 10233 28797 1 1900 48.2802 secondary 0.690287438241 0.427271994561
34188 28797 28749 1 1900 48.2802 secondary 0.116665682395 0.0722133651172
34189 28749 10260 1 1900 48.2802 secondary 0.280889694906 0.173864239077
34190 624 11753 1 1900 48.2802 secondary 0.660783395283 0.409009672832
34191 11753 32526 1 1900 48.2802 secondary 1.7391906442 1.07651887359
34192 32526 32525 1 1900 48.2802 secondary 0.0512493293875 0.0317221522141
34193 32525 12033 1 1900 48.2802 secondary 1.42359360393 0.881171588671
34194 12033 11898 1 1900 48.2802 secondary 0.549022994216 0.339832563658
34195 11898 11899 1 1900 48.2802 secondary 0.0212826500576 0.0131734692476
34196 11899 1973 1 1900 48.2802 secondary 1.40957432091 0.872493976005
34197 1973 11901 1 1900 48.2802 secondary 0.0443132909304 0.0274289044715
34198 11901 6007 1 1900 48.2802 secondary 1.41946326185 0.878615002238
34199 6007 16472 1 1900 48.2802 secondary 0.0213002414477 0.0131843579121
34200 16472 15998 1 1900 48.2802 secondary 3.29604407104 2.04017521742
34201 15998 26251 1 1900 48.2802 secondary 0.806630995701 0.499285971778
34202 26251 31399 1 1900 48.2802 secondary 0.539948820253 0.334215859379
34203 31399 29374 1 1900 48.2802 secondary 0.677664664084 0.419458788653
34204 29374 26241 1 1900 48.2802 secondary 0.0454279700004 0.0281188650925
34205 26241 26242 1 1900 48.2802 secondary 0.08531105604 0.0528055749721
34206 28790 10240 1 1900 48.2802 trunk_link 0.195511814728 0.121017301506
34207 28797 10251 1 1900 48.2802 trunk_link 0.185708263194 0.114949129342
34208 10248 10278 1 1900 48.2802 trunk_link 0.170333998384 0.105432814215
34209 10260 18070 1 1900 48.2802 secondary 0.0170862884245 0.0105760182358
34210 18070 18072 1 1900 48.2802 secondary 0.0391306422873 0.024220964561
34211 18072 10261 1 1900 48.2802 secondary 0.0313305071532 0.0193928609161
34212 632 10249 1 1900 48.2802 secondary 0.281167820731 0.174036392545
34213 10249 10278 1 1900 48.2802 secondary 0.117500236466 0.0727299348287
34214 10278 10233 1 1900 48.2802 secondary 0.689789686609 0.426963897787
34215 10261 10238 1 1900 48.2802 secondary 0.261418421804 0.161811970364
34216 10238 28817 1 1900 48.2802 secondary 0.146058976657 0.090407135959
34217 28817 10262 1 1900 48.2802 secondary 0.381876269221 0.236372598119
34218 13312 18073 1 1900 48.2802 secondary 0.0284409210983 0.0176042738309
34219 18073 18071 1 1900 48.2802 secondary 0.0391297156323 0.0242203909829
34220 18071 632 1 1900 48.2802 secondary 0.0166267574367 0.0102915791589
34221 18758 22924 1 950 32.1868 tertiary 0.193259663289 0.0797488478248
34222 18758 10280 1 5400 64.3736 primary 0.0637579060971 0.0526195633837
34223 10280 10281 1 5400 64.3736 primary 0.0222707432426 0.0183801015026
34224 10281 18662 1 5400 64.3736 primary 0.0563611679666 0.0465150164387
34225 18662 29503 1 5400 64.3736 primary 0.096536583527 0.0796718899146
34226 29503 29557 1 5400 64.3736 primary 0.141978048889 0.117174847795
34227 29557 29559 1 5400 64.3736 primary 0.14590336211 0.12041441886
34228 29559 13093 1 5400 64.3736 primary 0.14929057574 0.123209894954
34229 13093 13079 1 5400 64.3736 primary 0.146318310702 0.120756876998
34230 13079 25927 1 5400 64.3736 primary 0.14566679329 0.120219178006
34231 25927 27363 1 5400 64.3736 primary 0.130274356785 0.107515760692
34232 28867 10295 1 8100 64.3736 motorway_link 1.01794706212 0.840114320487
34233 10295 10296 1 8100 64.3736 motorway_link 0.0991881274129 0.0818602158824
34234 10296 7499 1 8100 64.3736 motorway_link 1.17267144849 0.967808753288
34235 11993 11896 1 950 32.1868 tertiary 0.918385271244 0.378972859596
34236 11896 11898 1 950 32.1868 tertiary 0.0373626004259 0.0154177249665
34237 11898 12043 1 950 32.1868 tertiary 0.235160853311 0.0970394276071
34238 12043 12039 1 950 32.1868 tertiary 2.23466046688 0.922135506608
34239 12039 30061 1 950 32.1868 tertiary 0.217018147742 0.0895528168942
34240 30061 30062 1 950 32.1868 tertiary 0.0382080411347 0.0157665971589
34241 30062 20400 1 950 32.1868 tertiary 2.06496639861 0.852111031781
34242 20400 20403 1 950 32.1868 tertiary 0.0708102445406 0.029219938192
34243 20403 27420 1 950 32.1868 tertiary 0.020727014975 0.00855302930251
34244 27420 27434 1 950 32.1868 tertiary 0.443562386237 0.18303658735
34245 27434 26743 1 950 32.1868 tertiary 0.368114681982 0.151902995462
34246 26743 15455 1 950 32.1868 tertiary 1.19523096919 0.493213591782
34247 15455 27485 1 950 32.1868 tertiary 0.0518027977648 0.0213764909115
34248 27485 27498 1 950 32.1868 tertiary 1.34353918427 0.554413166875
34249 27498 25631 1 950 32.1868 tertiary 0.719288549624 0.296815342167
34250 27735 1675 1 1900 48.2802 secondary 2.94777875718 1.82460702503
34251 1675 1667 1 1900 48.2802 secondary 0.301602496349 0.186684985182
34252 1667 12093 1 1900 48.2802 secondary 0.73305459822 0.453743879653
34253 12093 12101 1 1900 48.2802 secondary 1.21170089442 0.750014891318
34254 12101 8021 1 1900 48.2802 secondary 0.0242088590311 0.0149847250743
34255 8021 8018 1 1900 48.2802 secondary 0.0223549322995 0.0138371872103
34256 8018 12102 1 1900 48.2802 secondary 0.0321063153073 0.0198730682602
34257 12102 7983 1 1900 48.2802 secondary 0.647531905716 0.400807306594
34258 7983 17581 1 1900 48.2802 secondary 0.192280000442 0.119016883043
34259 17581 11255 1 1900 48.2802 secondary 0.118917790282 0.0736073679281
34260 11255 7969 1 1900 48.2802 secondary 0.0227606230544 0.0140883004255
34261 7969 7961 1 1900 48.2802 secondary 0.276718303033 0.171282243771
34262 7961 7955 1 1900 48.2802 secondary 0.102704803767 0.0635719034208
34263 7955 25637 1 1900 48.2802 secondary 0.0685325137338 0.0424200444817
34264 25637 25640 1 1900 48.2802 secondary 0.0790233674516 0.0489136408364
34265 25640 7954 1 1900 48.2802 secondary 0.0652597787051 0.0403942970235
34266 7954 7953 1 1900 48.2802 secondary 0.126833396463 0.0785069454861
34267 7953 7952 1 1900 48.2802 secondary 0.0227697182342 0.0140939301319
34268 7952 17661 1 1900 48.2802 secondary 0.226631179151 0.140279469944
34269 17661 30224 1 1900 48.2802 secondary 0.201322957169 0.124614264573
34270 30224 17657 1 1900 48.2802 secondary 0.104586145822 0.0647364107376
34271 17657 15083 1 1900 48.2802 secondary 0.212735532904 0.131678385586
34272 15083 18056 1 1900 48.2802 secondary 0.0294477030346 0.018227448616
34273 18056 16114 1 1900 48.2802 secondary 0.33249533512 0.20580693947
34274 16114 12103 1 1900 48.2802 secondary 0.242807281727 0.150292104144
34275 12103 12104 1 1900 48.2802 secondary 0.0495671852228 0.0306809437948
34276 12104 30220 1 1900 48.2802 secondary 0.24181483345 0.149677801563
34277 30220 8727 1 1900 48.2802 secondary 0.107866307217 0.0667667549451
34278 8727 30173 1 1900 48.2802 secondary 0.220944583314 0.13675959835
34279 30173 30169 1 1900 48.2802 secondary 0.0207121520445 0.0128203441428
34280 30169 30297 1 1900 48.2802 secondary 0.226740694823 0.140347257618
34281 30297 11469 1 1900 48.2802 secondary 0.106271137711 0.0657793818319
34282 11469 30159 1 1900 48.2802 secondary 0.450393006398 0.278782877275
34283 30159 31002 1 1900 48.2802 secondary 0.0182294497843 0.0112836087369
34284 31002 30570 1 1900 48.2802 secondary 0.127350886024 0.0788272595821
34285 30570 30566 1 1900 48.2802 secondary 0.107809872904 0.0667318234072
34286 30566 9151 1 1900 48.2802 secondary 0.455025697482 0.281650406149
34287 9151 9133 1 1900 48.2802 secondary 0.0190056591363 0.0117640644132
34288 9133 30560 1 1900 48.2802 secondary 0.226783388179 0.14037368382
34289 30560 9785 1 1900 48.2802 secondary 0.0566320129685 0.0350539091349
34290 9785 30565 1 1900 48.2802 secondary 0.0394099578339 0.0243938544386
34291 30565 30527 1 1900 48.2802 secondary 0.0704262263788 0.0435922089079
34292 30527 30534 1 1900 48.2802 secondary 0.104195492724 0.0644946054849
34293 30534 30537 1 1900 48.2802 secondary 0.280837669973 0.173832036844
34294 30537 29130 1 1900 48.2802 secondary 0.288234677386 0.178410613733
34295 29130 11901 1 1900 48.2802 secondary 0.0243482607006 0.0150710114907
34296 11901 11926 1 1900 48.2802 secondary 0.024410843276 0.0151097486607
34297 11926 2040 1 1900 48.2802 secondary 0.0234613538662 0.0145220366273
34298 2040 32897 1 1900 48.2802 secondary 0.499130299328 0.308950136893
34299 32897 23817 1 1900 48.2802 secondary 0.121651125386 0.07529923928
34300 23817 22307 1 1900 48.2802 secondary 0.247459725713 0.153171859607
34301 2135 2132 1 6900 96.5604 motorway 0.0396061421004 0.0490305759445
34302 16770 16809 1 950 32.1868 tertiary 0.395835734469 0.16334212331
34303 16809 16769 1 950 32.1868 tertiary 1.29013138423 0.532374369716
34304 15452 21074 1 950 32.1868 tertiary 0.670300959351 0.276600550237
34305 21074 29084 1 950 32.1868 tertiary 0.312535495791 0.128968173025
34306 29084 29085 1 950 32.1868 tertiary 0.197186658934 0.0813693276123
34307 29085 1152 1 950 32.1868 tertiary 0.161926900226 0.0668193429769
34308 8074 4982 1 950 32.1868 tertiary 1.04690423116 0.432006373173
34309 4982 4981 1 950 32.1868 tertiary 0.0370034270059 0.0152695115943
34310 4981 9091 1 950 32.1868 tertiary 0.888217179099 0.366523957695
34311 9091 9088 1 950 32.1868 tertiary 0.0395061472571 0.0163022623145
34312 9088 7988 1 950 32.1868 tertiary 0.533478457095 0.220140569267
34313 7988 12115 1 950 32.1868 tertiary 2.06524515644 0.852226061556
34314 12115 2825 1 950 32.1868 tertiary 0.0814704713778 0.0336188944634
34315 2825 29770 1 950 32.1868 tertiary 0.42541741539 0.175549041868
34316 29770 29769 1 950 32.1868 tertiary 0.396376295837 0.163565186652
34317 29769 6679 1 950 32.1868 tertiary 0.130906842689 0.0540188764649
34318 6679 29767 1 950 32.1868 tertiary 0.453012437156 0.186936162978
34319 29767 29766 1 950 32.1868 tertiary 0.105342461784 0.0434697019097
34320 29766 30582 1 950 32.1868 tertiary 1.59026825535 0.656226234377
34321 30582 16474 1 950 32.1868 tertiary 0.0308296595631 0.0127218985439
34322 16474 25470 1 950 32.1868 tertiary 0.0439485223424 0.0181354140888
34323 25470 16472 1 950 32.1868 tertiary 1.62009760839 0.66853535515
34324 16472 16471 1 950 32.1868 tertiary 0.0342432615183 0.0141305257671
34325 16471 2023 1 950 32.1868 tertiary 0.0462558715817 0.0190875447106
34326 2023 17221 1 950 32.1868 tertiary 2.02320544844 0.834878322152
34327 17221 17220 1 950 32.1868 tertiary 0.0413759474825 0.0170738377747
34328 17220 16756 1 950 32.1868 tertiary 0.897987050682 0.37055550773
34329 16756 16759 1 950 32.1868 tertiary 0.214213025556 0.0883952796278
34330 16759 16775 1 950 32.1868 tertiary 0.478458394288 0.197436469811
34331 16775 16777 1 950 32.1868 tertiary 0.20492224505 0.0845614271408
34332 16777 16779 1 950 32.1868 tertiary 0.517519009243 0.21355488265
34333 16779 6801 1 950 32.1868 tertiary 0.31015769455 0.127986970294
34334 17726 6513 1 950 32.1868 tertiary 3.49912197631 1.44391716958
34335 6513 6514 1 950 32.1868 tertiary 0.0979744300995 0.0404292741888
34336 6514 784 1 950 32.1868 tertiary 3.57584244583 1.47557596969
34337 19547 24263 1 950 32.1868 tertiary 0.134040577494 0.0553120161497
34338 24263 8590 1 950 32.1868 tertiary 0.215685832278 0.0890030352099
34339 8590 30472 1 950 32.1868 tertiary 0.114835201027 0.0473868929286
34340 30472 24215 1 950 32.1868 tertiary 0.258533503314 0.106684181596
34341 24215 30460 1 950 32.1868 tertiary 0.035826886722 0.0147840107377
34342 30460 30458 1 950 32.1868 tertiary 0.279569324783 0.115364640294
34343 30458 30455 1 950 32.1868 tertiary 0.253691676224 0.104686195439
34344 30455 24261 1 950 32.1868 tertiary 0.37460248691 0.154580196483
34345 24261 30450 1 950 32.1868 tertiary 0.130395864794 0.0538080207814
34346 30450 24252 1 950 32.1868 tertiary 0.518643287373 0.214018817462
34347 3423 28535 1 950 32.1868 tertiary 0.148353781626 0.0612183781849
34348 28535 33613 1 950 32.1868 tertiary 0.500306950342 0.206452304478
34349 33613 19154 1 950 32.1868 tertiary 0.140955800152 0.0581655916452
34350 19154 17363 1 950 32.1868 tertiary 0.157986307784 0.0651932524537
34351 17363 17378 1 950 32.1868 tertiary 0.491567719201 0.202846049543
34352 17378 11874 1 950 32.1868 tertiary 0.146602180533 0.0604955777485
34353 11874 11879 1 950 32.1868 tertiary 0.038126085134 0.0157327779101
34354 11879 15384 1 950 32.1868 tertiary 0.317193392157 0.130890259932
34355 15384 15382 1 950 32.1868 tertiary 0.039825110457 0.0164338828879
34356 15382 15391 1 950 32.1868 tertiary 0.155916814472 0.0643392733853
34357 15391 15367 1 950 32.1868 tertiary 0.442603786397 0.182641019897
34358 15367 15370 1 950 32.1868 tertiary 0.0320439486294 0.0132229764839
34359 15370 15401 1 950 32.1868 tertiary 0.385269470502 0.158981940938
34360 15401 15400 1 950 32.1868 tertiary 0.115634775187 0.0477168382305
34361 15400 15413 1 950 32.1868 tertiary 0.170436557101 0.0703308637963
34362 15413 15409 1 950 32.1868 tertiary 0.461467170983 0.190425019731
34363 15409 15407 1 950 32.1868 tertiary 0.0775811090022 0.0320139440927
34364 15407 15375 1 950 32.1868 tertiary 0.196917675102 0.0812583310893
34365 15375 15376 1 950 32.1868 tertiary 0.0323037152363 0.0133301695073
34366 15376 8979 1 950 32.1868 tertiary 0.190119410161 0.0784530183458
34367 8979 19225 1 950 32.1868 tertiary 0.164888308609 0.0680413719428
34368 19225 8983 1 950 32.1868 tertiary 0.432862056231 0.178621082455
34369 8983 22499 1 950 32.1868 tertiary 0.181642661322 0.0749550770696
34370 22499 15847 1 950 32.1868 tertiary 0.0271979648818 0.0112232750777
34371 15847 15912 1 950 32.1868 tertiary 0.416386229032 0.171822311239
34372 15912 15911 1 950 32.1868 tertiary 0.0905533559748 0.037366958437
34373 15911 15926 1 950 32.1868 tertiary 0.350671706702 0.14470512935
34374 15926 7723 1 950 32.1868 tertiary 0.251382283773 0.103733221684
34375 7723 15929 1 950 32.1868 tertiary 0.0941468351088 0.0388498122087
34376 15929 15499 1 950 32.1868 tertiary 0.196530144438 0.081098416064
34377 15499 15503 1 950 32.1868 tertiary 0.0196985407726 0.00812862810434
34378 15503 29700 1 950 32.1868 tertiary 0.197723348542 0.0815907932673
34379 29700 29698 1 950 32.1868 tertiary 0.279944808668 0.1155195842
34380 29698 29711 1 950 32.1868 tertiary 0.161037148103 0.0664521856224
34381 29711 20029 1 950 32.1868 tertiary 0.395784422458 0.163320949343
34382 20029 9094 1 950 32.1868 tertiary 0.0371433575566 0.0153272541154
34383 9094 6964 1 950 32.1868 tertiary 0.210860992185 0.0870120587599
34384 6964 29895 1 950 32.1868 tertiary 0.087138749766 0.0359579168073
34385 29895 12157 1 950 32.1868 tertiary 0.746983740039 0.308243797999
34386 12157 29907 1 950 32.1868 tertiary 0.158515921579 0.0654117982649
34387 29907 27200 1 950 32.1868 tertiary 0.790899399665 0.326365651245
34388 27200 27199 1 950 32.1868 tertiary 0.0365841133767 0.0150964812876
34389 27199 27198 1 950 32.1868 tertiary 0.0559194607084 0.023075237153
34390 12127 29811 1 1900 48.2802 secondary 0.126553489718 0.0783336896704
34391 29811 6827 1 1900 48.2802 secondary 0.110466030889 0.0683759239039
34392 6827 29817 1 1900 48.2802 secondary 0.220921909407 0.136745563725
34393 29817 29807 1 1900 48.2802 secondary 0.125124794254 0.0774493601477
34394 29807 29783 1 1900 48.2802 secondary 0.335271922592 0.20752558304
34395 29783 29793 1 1900 48.2802 secondary 0.105809314069 0.0654935236555
34396 29793 29786 1 1900 48.2802 secondary 0.144754720582 0.089599831547
34397 29786 29741 1 1900 48.2802 secondary 0.209532472462 0.12969576509
34398 29741 29759 1 1900 48.2802 secondary 0.0261835368516 0.0162070050757
34399 29759 29762 1 1900 48.2802 secondary 0.131299312182 0.0812712442566
34400 29762 2825 1 1900 48.2802 secondary 0.135949378326 0.0841495278904
34401 2825 30065 1 1900 48.2802 secondary 0.0312279634929 0.0193293887568
34402 30065 30209 1 1900 48.2802 secondary 0.11988544407 0.0742063232922
34403 30209 30211 1 1900 48.2802 secondary 0.114546029959 0.0709013491749
34404 30211 30187 1 1900 48.2802 secondary 0.314459179186 0.194642975166
34405 30187 30185 1 1900 48.2802 secondary 0.0194622078343 0.0120466575215
34406 30185 30244 1 1900 48.2802 secondary 0.124095747962 0.0768124042402
34407 30244 30218 1 1900 48.2802 secondary 0.211999393523 0.131222732297
34408 30218 30223 1 1900 48.2802 secondary 0.111659645659 0.0691147439021
34409 30223 30226 1 1900 48.2802 secondary 0.268552051472 0.166227522506
34410 30226 12104 1 1900 48.2802 secondary 0.133294742127 0.0825063693442
34411 12104 12013 1 1900 48.2802 secondary 0.0477556394995 0.0295596387969
34412 12013 21273 1 1900 48.2802 secondary 0.131038643591 0.0811098964141
34413 21273 21271 1 1900 48.2802 secondary 0.226598432311 0.140259200406
34414 21271 21270 1 1900 48.2802 secondary 0.135322510995 0.0837615114785
34415 21270 21268 1 1900 48.2802 secondary 0.217354512546 0.134537427392
34416 21268 21265 1 1900 48.2802 secondary 0.14586610404 0.0902877522602
34417 21265 17832 1 1900 48.2802 secondary 0.293091516418 0.181416885012
34418 17832 33105 1 1900 48.2802 secondary 0.131757214588 0.0815546752786
34419 33105 2142 1 1900 48.2802 secondary 0.127545889306 0.0789479621138
34420 2142 20400 1 1900 48.2802 secondary 0.0246182799034 0.015238147146
34421 11759 11760 1 1900 48.2802 secondary 0.393030491796 0.243276804487
34422 11760 11761 1 1900 48.2802 secondary 0.0691500433622 0.042802281071
34423 11761 32522 1 1900 48.2802 secondary 3.09234493878 1.9140901553
34424 19996 32081 1 950 32.1868 tertiary 0.866429300134 0.357533161507
34425 32081 32080 1 950 32.1868 tertiary 0.196638992661 0.0811433324227
34426 32080 13189 1 950 32.1868 tertiary 0.545684370188 0.225177354954
34427 13189 13190 1 950 32.1868 tertiary 0.241978908881 0.099852906979
34428 13190 13192 1 950 32.1868 tertiary 0.285875916304 0.11796706337
34429 10433 7479 0 1900 48.2802 secondary 0.235939178768 0.146040906907
34430 7479 10433 0 1900 48.2802 secondary 0.235939178768 0.146040906907
34431 7479 7470 0 1900 48.2802 secondary 0.257533249944 0.15940713864
34432 7470 7479 0 1900 48.2802 secondary 0.257533249944 0.15940713864
34433 7470 23116 0 1900 48.2802 secondary 32.7484092506 20.2705095936
34434 23116 7470 0 1900 48.2802 secondary 32.7484092506 20.2705095936
34435 23116 18215 0 1900 48.2802 secondary 5.99841657629 3.71288143572
34436 18215 23116 0 1900 48.2802 secondary 5.99841657629 3.71288143572
34437 33512 8699 1 1900 48.2802 secondary 0.38118782945 0.235946469787
34438 8699 13751 1 1900 48.2802 secondary 5.71191689206 3.53554474272
34439 13753 13749 1 1900 48.2802 secondary 5.75793860801 3.56403112285
34440 13749 8703 1 1900 48.2802 secondary 0.359625021873 0.222599589501
34441 33224 3442 1 6900 96.5604 motorway 0.0987298393083 0.122222984302
34442 8594 8596 1 950 32.1868 tertiary 0.807594856076 0.333255052738
34443 8596 24925 1 950 32.1868 tertiary 0.0689939613736 0.0284704466146
34444 24925 24907 1 950 32.1868 tertiary 0.175490633394 0.072416434858
34445 30857 24926 1 8100 64.3736 motorway_link 0.423035142242 0.349131987598
34446 24926 24909 1 8100 64.3736 motorway_link 0.0404653800618 0.0333961819224
34447 24909 24925 1 8100 64.3736 motorway_link 0.0191759868632 0.0158259911274
34448 24925 24897 1 8100 64.3736 motorway_link 0.0298899813125 0.0246682782182
34449 24897 24927 1 8100 64.3736 motorway_link 0.175606637861 0.1449286085
34450 24927 13624 1 8100 64.3736 motorway_link 0.317950499356 0.262405362376
34451 24921 17874 1 8100 64.3736 motorway_link 0.492345262426 0.406333807504
34452 17874 24929 1 8100 64.3736 motorway_link 0.165228930992 0.136363860412
34453 24929 24900 1 8100 64.3736 motorway_link 0.0458043229873 0.0378024252084
34454 24900 24904 1 8100 64.3736 motorway_link 0.0177445961932 0.0146446607372
34455 24904 6741 1 8100 64.3736 motorway_link 0.0333260730096 0.0275040935063
34456 6741 24930 1 8100 64.3736 motorway_link 0.200932774895 0.165830334333
34457 24930 30858 1 8100 64.3736 motorway_link 0.237851046515 0.196299078563
34458 24926 24911 0 8100 64.3736 motorway_link 0.0596321398491 0.0492145579204
34459 24911 24926 0 8100 64.3736 motorway_link 0.0596321398491 0.0492145579204
34460 27113 16941 1 950 32.1868 tertiary 0.967677872331 0.39931351463
34461 16941 27116 1 950 32.1868 tertiary 0.164824239332 0.0680149336737
34462 27116 27118 1 950 32.1868 tertiary 0.146848851722 0.0605973669308
34463 27118 16960 1 950 32.1868 tertiary 0.165296138809 0.0682096635977
34464 16960 26868 1 950 32.1868 tertiary 1.0815344423 0.446296574198
34465 12278 26281 1 950 32.1868 tertiary 0.818734678271 0.337851914648
34466 26281 26282 1 950 32.1868 tertiary 1.55663648929 0.642348042992
34467 26282 12279 1 950 32.1868 tertiary 0.205323034421 0.0847268133885
34468 16930 26941 1 950 32.1868 tertiary 0.490433763062 0.202378121089
34469 26941 16910 1 950 32.1868 tertiary 0.0399602252414 0.0164896381769
34470 16910 22035 1 950 32.1868 tertiary 0.199612328106 0.0823702831061
34471 22035 21925 1 950 32.1868 tertiary 0.831759367116 0.343226569199
34472 21925 27147 1 950 32.1868 tertiary 0.0356023838993 0.0146913693601
34473 27147 16612 1 950 32.1868 tertiary 1.010025817 0.41678844829
34474 16612 17085 1 950 32.1868 tertiary 0.11280535817 0.046549275671
34475 17085 27284 1 950 32.1868 tertiary 1.06707606442 0.440330306028
34476 27284 23047 1 950 32.1868 tertiary 0.822277158681 0.339313723731
34477 23047 23043 1 950 32.1868 tertiary 0.173484580064 0.0715886343795
34478 23043 23042 1 950 32.1868 tertiary 0.0400428306383 0.0165237253998
34479 23042 16966 1 950 32.1868 tertiary 0.549616634136 0.226800008713
34480 16971 23049 1 950 32.1868 tertiary 1.0707432145 0.44184356021
34481 23049 27276 1 950 32.1868 tertiary 0.430229032545 0.177534561855
34482 27276 23053 1 950 32.1868 tertiary 0.0413998158989 0.0170836871074
34483 23053 23056 1 950 32.1868 tertiary 0.164060810092 0.0676999036187
34484 23056 23064 1 950 32.1868 tertiary 0.442398634314 0.182556363627
34485 23064 23066 1 950 32.1868 tertiary 0.325120771337 0.134161503114
34486 23066 17084 1 950 32.1868 tertiary 0.178271363296 0.0735639066171
34487 17084 21888 1 950 32.1868 tertiary 0.112649845174 0.0464851030338
34488 21888 21905 1 950 32.1868 tertiary 0.436564059635 0.180148718906
34489 21905 25463 1 950 32.1868 tertiary 0.544919318852 0.224861655539
34490 25463 4780 1 950 32.1868 tertiary 0.0409976111328 0.016917716795
34491 4780 21934 1 950 32.1868 tertiary 0.625060275707 0.25793192413
34492 21934 27089 1 950 32.1868 tertiary 0.959820197467 0.396071035024
34493 20606 24918 1 950 32.1868 tertiary 0.903852993215 0.372976096436
34494 24918 26563 1 950 32.1868 tertiary 0.0323896691228 0.0133656384887
34495 26563 20607 1 950 32.1868 tertiary 0.2689711152 0.110991275522
34496 34258 34057 1 5400 64.3736 primary 14.1033750076 11.6395515563
34497 24834 33033 1 5400 64.3736 primary 0.516813596876 0.426527586665
34498 33033 33036 1 5400 64.3736 primary 3.45756728682 2.85353914737
34499 33036 14902 1 5400 64.3736 primary 0.471278778049 0.388947583931
34500 14902 33037 1 5400 64.3736 primary 0.266637208517 0.220056371874
34501 33037 33038 1 5400 64.3736 primary 0.640241136609 0.528392651687
34502 33038 28785 1 5400 64.3736 primary 0.479434148047 0.395678231702
34503 28785 20557 1 5400 64.3736 primary 0.0370185693712 0.0305515202215
34504 20557 19506 1 5400 64.3736 primary 2.08099249423 1.71744844137
34505 19506 18103 1 5400 64.3736 primary 0.45879537694 0.378645000987
34506 26128 24834 1 5400 64.3736 primary 0.0436209717829 0.0360004998611
34507 26494 26488 0 8100 64.3736 motorway_link 0.210443418787 0.173679493123
34508 26488 26494 0 8100 64.3736 motorway_link 0.210443418787 0.173679493123
34509 5464 7015 1 950 32.1868 tertiary 1.02079752635 0.421233407963
34510 7015 7026 1 950 32.1868 tertiary 0.605538740245 0.249876337494
34511 27298 12469 1 8100 64.3736 motorway_link 0.338860692546 0.279662598432
34512 22680 22682 1 1900 48.2802 secondary 0.0481831382622 0.0298242506657
34513 22682 26156 1 1900 48.2802 secondary 0.0379340797074 0.023480319937
34514 26156 22683 1 1900 48.2802 secondary 0.7355835598 0.455309248511
34515 22683 22685 1 1900 48.2802 secondary 0.0243336481212 0.0150619666413
34516 22685 22687 1 1900 48.2802 secondary 0.583555711615 0.361207518819
34517 22687 22688 1 1900 48.2802 secondary 0.0295217409244 0.0182732763613
