id	layer	num1	num2	num3	lon	pos	Station	st_x	st_y	lat	proximity_to_metro
taz_4421	taz	2817	2146	934	46.779706	(24.680610000000001, 46.779705999999997)	None	None	None	24.68061	0.601278633064
taz_7683	taz	2653	8159	1370	46.547693	(24.584735000000002, 46.547693000000002)	None	None	None	24.584735	0.762197594817
taz_7682	taz	2773	734	966	46.811571	(24.703330999999999, 46.811571000000001)	None	None	None	24.703331	1.03712438051
taz_7681	taz	10	7777	1459	46.624298	(24.610827, 46.624297999999996)	None	None	None	24.610827	2.35095429604
taz_7680	taz	11	3467	1459	46.63791	(24.614685999999999, 46.637909999999998)	None	None	None	24.614686	1.67097989298
taz_7687	taz	2655	2657	1273	46.70774	(24.613961, 46.707740000000001)	None	None	None	24.613961	1.10130411366
taz_7686	taz	2656	2588	1273	46.699507	(24.615470000000002, 46.699507000000004)	None	None	None	24.61547	0.697033557513
taz_7685	taz	2657	1145	1273	46.704044	(24.617132000000002, 46.704044000000003)	None	None	None	24.617132	0.77242233686
taz_7684	taz	2658	2657	1272	46.70774	(24.613961, 46.707740000000001)	None	None	None	24.613961	1.10130411366
taz_7689	taz	2661	2658	1271	46.70271	(24.611640999999999, 46.702709999999996)	None	None	None	24.611641	1.20132339787
taz_7688	taz	2662	2588	1271	46.699507	(24.615470000000002, 46.699507000000004)	None	None	None	24.61547	0.697033557513
taz_11083	taz	3812	921	1477	46.724539	(24.632417, 46.724539)	None	None	None	24.632417	0.199692162083
taz_11081	taz	3810	1628	1477	46.722933	(24.629413, 46.722933000000005)	None	None	None	24.629413	0.515535523204
taz_11080	taz	3807	3247	1478	46.731458	(24.630143, 46.731458000000003)	None	None	None	24.630143	0.746658491389
streets_13340	streets	None	None	None	None	(24.766868974295999, 46.699286028420296)	None	46.6992860284	24.7668689743	None	None
streets_13349	streets	None	None	None	None	(24.814899200423799, 46.764635368751897)	None	46.7646353688	24.8148992004	None	None
streets_1528	streets	None	None	None	None	(24.828714462047099, 46.642077976163996)	None	46.6420779762	24.828714462	None	None
streets_1523	streets	None	None	None	None	(24.887420221027799, 46.905456275687598)	None	46.9054562757	24.887420221	None	None
streets_1522	streets	None	None	None	None	(24.707594079269501, 46.711243591898793)	None	46.7112435919	24.7075940793	None	None
streets_1521	streets	None	None	None	None	(24.708603560659498, 46.712385998492699)	None	46.7123859985	24.7086035607	None	None
streets_1520	streets	None	None	None	None	(24.572537841247698, 46.65769466388479)	None	46.6576946639	24.5725378412	None	None
streets_1527	streets	None	None	None	None	(24.5941881077907, 46.691926605953398)	None	46.691926606	24.5941881078	None	None
streets_1526	streets	None	None	None	None	(24.730961550345601, 46.599548188782904)	None	46.5995481888	24.7309615503	None	None
streets_1525	streets	None	None	None	None	(24.700001795970998, 46.681807779469004)	None	46.6818077795	24.700001796	None	None
streets_1524	streets	None	None	None	None	(24.6574290577047, 46.674432582684709)	None	46.6744325827	24.6574290577	None	None
streets_14312	streets	None	None	None	None	(24.5918832253152, 46.865957513834104)	None	46.8659575138	24.5918832253	None	None
taz_6484	taz	3240	2551	744	46.672342	(24.740959, 46.672342)	None	None	None	24.740959	0.848688394248
taz_6483	taz	3829	6879	295	46.726465	(24.636251999999999, 46.726465000000005)	None	None	None	24.636252	0.377901452928
taz_6481	taz	3238	6905	796	46.685434	(24.733758999999999, 46.685434000000001)	None	None	None	24.733759	0.526123038647
streets_1291	streets	None	None	None	None	(24.732070665716602, 46.664989936917401)	None	46.6649899369	24.7320706657	None	None
streets_1290	streets	None	None	None	None	(24.673276925974804, 46.783848544935395)	None	46.7838485449	24.673276926	None	None
streets_1293	streets	None	None	None	None	(24.887113044235395, 46.931629184029894)	None	46.931629184	24.8871130442	None	None
streets_1292	streets	None	None	None	None	(24.807414669900499, 46.674500192764206)	None	46.6745001928	24.8074146699	None	None
streets_1295	streets	None	None	None	None	(24.640267477303599, 46.731979043524802)	None	46.7319790435	24.6402674773	None	None
streets_1294	streets	None	None	None	None	(24.6699668485122, 46.734999328155098)	None	46.7349993282	24.6699668485	None	None
streets_1297	streets	None	None	None	None	(24.592526772944399, 46.763395111359799)	None	46.7633951114	24.5925267729	None	None
streets_1296	streets	None	None	None	None	(24.839029997919397, 46.611596968063296)	None	46.6115969681	24.8390299979	None	None
streets_1299	streets	None	None	None	None	(24.6888811925323, 46.767970947081203)	None	46.7679709471	24.6888811925	None	None
streets_1298	streets	None	None	None	None	(24.701592512468899, 46.807465542363204)	None	46.8074655424	24.7015925125	None	None
streets_8128	streets	None	None	None	None	(24.8494009098013, 46.653428637324801)	None	46.6534286373	24.8494009098	None	None
taz_6374	taz	3275	10112	126	46.760073	(24.772015, 46.760072999999998)	None	None	None	24.772015	0.264012508141
taz_6375	taz	3278	1301	691	46.655367	(24.759481000000001, 46.655366999999998)	None	None	None	24.759481	0.504092305588
streets_8120	streets	None	None	None	None	(24.5719334086854, 46.771479040902605)	None	46.7714790409	24.5719334087	None	None
streets_8121	streets	None	None	None	None	(24.6361524986456, 46.677034514057397)	None	46.6770345141	24.6361524986	None	None
streets_8122	streets	None	None	None	None	(24.849579319998199, 46.653420495304601)	None	46.6534204953	24.84957932	None	None
streets_8123	streets	None	None	None	None	(24.741910008677603, 46.819539460690606)	None	46.8195394607	24.7419100087	None	None
streets_8124	streets	None	None	None	None	(24.7418721920046, 46.819493804986401)	None	46.819493805	24.741872192	None	None
taz_6376	taz	3277	3876	85	46.72805	(24.759053000000002, 46.728050000000003)	None	None	None	24.759053	0.90165361526
streets_8126	streets	None	None	None	None	(24.729736365723699, 46.850051691712501)	None	46.8500516917	24.7297363657	None	None
streets_8127	streets	None	None	None	None	(24.828863918355196, 46.847593341330203)	None	46.8475933413	24.8288639184	None	None
taz_6154	taz	2365	5755	1259	46.709702	(24.625413000000002, 46.709702)	None	None	None	24.625413	0.392697871538
taz_6155	taz	2366	7638	1259	46.712026	(24.628688, 46.712026000000002)	None	None	None	24.628688	0.302968786199
taz_6156	taz	2371	6991	1260	46.713276	(24.631180000000001, 46.713276)	None	None	None	24.63118	0.415722625712
taz_6157	taz	2372	10455	1260	46.713918	(24.631694, 46.713918)	None	None	None	24.631694	0.358754888837
taz_6150	taz	129	5623	1492	46.700181	(24.495142999999999, 46.700181000000001)	None	None	None	24.495143	8.68185122832
taz_6152	taz	2367	8120	1257	46.707147	(24.628617999999999, 46.707146999999999)	None	None	None	24.628618	0.147430236162
taz_6153	taz	2368	5005	1257	46.706503	(24.629576999999998, 46.706503000000005)	None	None	None	24.629577	0.102634528136
taz_6370	taz	3279	7834	691	46.651883	(24.758873999999999, 46.651883000000005)	None	None	None	24.758874	0.592742507601
taz_6158	taz	2369	214	1257	46.706903	(24.630629000000003, 46.706903000000004)	None	None	None	24.630629	0.0956663617703
taz_6159	taz	2370	2569	1260	46.715371	(24.629539999999999, 46.715371000000005)	None	None	None	24.62954	0.211312859723
taz_6371	taz	3282	1302	682	46.658681	(24.760873, 46.658681000000001)	None	None	None	24.760873	0.71503168251
taz_6372	taz	3281	9583	682	46.66113	(24.758302, 46.66113)	None	None	None	24.758302	0.649472854968
taz_6373	taz	3276	479	85	46.722598	(24.756399999999999, 46.722597999999998)	None	None	None	24.7564	0.330904476794
taz_8686	taz	1048	3413	903	46.825344	(24.792365, 46.825344000000001)	None	None	None	24.792365	0.720079023395
taz_8687	taz	1049	6381	902	46.802846	(24.779304999999997, 46.802846000000002)	None	None	None	24.779305	0.878898326002
taz_8684	taz	1042	2696	905	46.824803	(24.782149, 46.824803000000003)	None	None	None	24.782149	1.3444882608
taz_8685	taz	1043	3496	143	46.808342	(24.771923000000001, 46.808341999999996)	None	None	None	24.771923	1.86802564797
taz_8682	taz	1044	7315	143	46.803845	(24.777963, 46.803845000000003)	None	None	None	24.777963	1.05870466114
taz_8683	taz	1045	3495	143	46.815832	(24.776577, 46.815832)	None	None	None	24.776577	2.03198389564
taz_8680	taz	1040	7740	905	46.822836	(24.770054000000002, 46.822835999999995)	None	None	None	24.770054	2.62602717142
taz_8681	taz	1041	3495	905	46.815832	(24.776577, 46.815832)	None	None	None	24.776577	2.03198389564
streets_13835	streets	None	None	None	None	(24.7077699615512, 46.745157558935702)	None	46.7451575589	24.7077699616	None	None
streets_13834	streets	None	None	None	None	(24.880451172048602, 46.659525455549002)	None	46.6595254555	24.880451172	None	None
streets_13837	streets	None	None	None	None	(24.890898509207503, 46.588927358431796)	None	46.5889273584	24.8908985092	None	None
streets_13836	streets	None	None	None	None	(24.661878978064898, 46.702073790349502)	None	46.7020737903	24.6618789781	None	None
streets_13831	streets	None	None	None	None	(24.690100863094397, 46.726012146043395)	None	46.726012146	24.6901008631	None	None
streets_13830	streets	None	None	None	None	(24.649441078550602, 46.683887899563501)	None	46.6838878996	24.6494410786	None	None
taz_8688	taz	1046	10676	903	46.820545	(24.78857, 46.820545000000003)	None	None	None	24.78857	1.14709047411
taz_8689	taz	1047	10584	903	46.814595	(24.787573000000002, 46.814595000000004)	None	None	None	24.787573	0.833257463152
streets_12128	streets	None	None	None	None	(24.844441180249699, 46.668308749241199)	None	46.6683087492	24.8444411802	None	None
streets_12129	streets	None	None	None	None	(24.7256725875909, 46.693903210114499)	None	46.6939032101	24.7256725876	None	None
streets_12120	streets	None	None	None	None	(24.629208522137798, 46.762744156855604)	None	46.7627441569	24.6292085221	None	None
streets_12121	streets	None	None	None	None	(24.649129425291601, 46.7063156221814)	None	46.7063156222	24.6491294253	None	None
streets_12122	streets	None	None	None	None	(24.656964385870999, 46.717400382384007)	None	46.7174003824	24.6569643859	None	None
streets_12123	streets	None	None	None	None	(24.757658164334803, 46.560409079260801)	None	46.5604090793	24.7576581643	None	None
streets_12124	streets	None	None	None	None	(25.009003076293002, 46.4956300942562)	None	46.4956300943	25.0090030763	None	None
streets_12125	streets	None	None	None	None	(24.640915271415199, 46.666279802345898)	None	46.6662798023	24.6409152714	None	None
streets_12126	streets	None	None	None	None	(24.633926130394698, 46.684166360385596)	None	46.6841663604	24.6339261304	None	None
streets_12127	streets	None	None	None	None	(24.566210482243601, 46.759422103767101)	None	46.7594221038	24.5662104822	None	None
streets_12047	streets	None	None	None	None	(24.7332791170187, 46.844995882775791)	None	46.8449958828	24.733279117	None	None
streets_12046	streets	None	None	None	None	(24.7166878755088, 46.685373548481103)	None	46.6853735485	24.7166878755	None	None
streets_5998	streets	None	None	None	None	(24.747382830036802, 46.652227011873798)	None	46.6522270119	24.74738283	None	None
streets_5999	streets	None	None	None	None	(24.724305348883401, 46.859950342402897)	None	46.8599503424	24.7243053489	None	None
streets_5996	streets	None	None	None	None	(24.836759984755101, 46.628185632549496)	None	46.6281856325	24.8367599848	None	None
streets_5997	streets	None	None	None	None	(24.601443272798601, 46.783962372626299)	None	46.7839623726	24.6014432728	None	None
streets_5994	streets	None	None	None	None	(24.717269934001603, 46.788502985449803)	None	46.7885029854	24.717269934	None	None
streets_5995	streets	None	None	None	None	(24.720836986298998, 46.854226532720098)	None	46.8542265327	24.7208369863	None	None
streets_5992	streets	None	None	None	None	(24.618145815447999, 46.748643338297398)	None	46.7486433383	24.6181458154	None	None
streets_5993	streets	None	None	None	None	(24.803004517035102, 46.8587165358636)	None	46.8587165359	24.803004517	None	None
streets_5990	streets	None	None	None	None	(24.700262247955102, 46.674463686162703)	None	46.6744636862	24.700262248	None	None
streets_5991	streets	None	None	None	None	(24.674789123200302, 46.806326770355398)	None	46.8063267704	24.6747891232	None	None
taz_1685	taz	3645	4133	114	46.720484	(24.694635999999999, 46.720483999999999)	None	None	None	24.694636	0.219603398449
taz_1684	taz	3646	1229	114	46.722317	(24.694994000000001, 46.722316999999997)	None	None	None	24.694994	0.408200997447
taz_1687	taz	2772	10363	966	46.816074	(24.699971999999999, 46.816074)	None	None	None	24.699972	0.892892052313
taz_1686	taz	2771	4051	967	46.819133	(24.706647, 46.819133000000001)	None	None	None	24.706647	0.948379577421
taz_1681	taz	3649	1954	103	46.700563	(24.691879, 46.700563000000002)	None	None	None	24.691879	1.29667185173
taz_1680	taz	3650	7819	544	46.602557	(24.855553, 46.602556999999997)	None	None	None	24.855553	3.19315341555
taz_1683	taz	3647	6876	103	46.700898	(24.688374, 46.700897999999995)	None	None	None	24.688374	1.26305003483
taz_1682	taz	3648	2671	103	46.696101	(24.692139000000001, 46.696100999999999)	None	None	None	24.692139	0.894209455672
taz_1689	taz	2770	739	967	46.816532	(24.705712999999999, 46.816532000000002)	None	None	None	24.705713	1.11394289733
taz_1688	taz	2769	10383	967	46.821129	(24.702054999999998, 46.821128999999999)	None	None	None	24.702055	0.538669474097
streets_9299	streets	None	None	None	None	(24.557911180963302, 46.49149301988971)	None	46.4914930199	24.557911181	None	None
streets_9298	streets	None	None	None	None	(24.594649462659003, 46.730961856416705)	None	46.7309618564	24.5946494627	None	None
taz_9339	taz	3269	7053	767	46.805297	(24.792470000000002, 46.805296999999996)	None	None	None	24.79247	0.636291147114
streets_9295	streets	None	None	None	None	(24.875315436209696, 46.698710215921295)	None	46.6987102159	24.8753154362	None	None
streets_9294	streets	None	None	None	None	(24.656524908461197, 46.565897330891403)	None	46.5658973309	24.6565249085	None	None
streets_9297	streets	None	None	None	None	(24.835982293498603, 46.627259627547396)	None	46.6272596275	24.8359822935	None	None
streets_9296	streets	None	None	None	None	(24.7943066059802, 46.567645825973607)	None	46.567645826	24.794306606	None	None
taz_2488	taz	398	491	542	46.614156	(24.840999999999998, 46.614156000000001)	None	None	None	24.841	1.34042730416
taz_2489	taz	397	9655	542	46.619973	(24.833304000000002, 46.619973000000002)	None	None	None	24.833304	0.731634212887
taz_2482	taz	2951	4107	1132	46.719537	(24.676862, 46.719537000000003)	None	None	None	24.676862	0.637762529156
taz_2483	taz	2950	4106	1132	46.719508	(24.674806, 46.719508000000005)	None	None	None	24.674806	0.720440919915
taz_2480	taz	2945	6637	1134	46.720718	(24.673707, 46.720717999999998)	None	None	None	24.673707	0.627361854446
taz_2481	taz	2952	3301	1132	46.720931	(24.676829999999999, 46.720931)	None	None	None	24.67683	0.681415472551
