id	layer	num1	num2	num3	intermodality	lon	pos	Station	st_x	st_y	lat
streets_6885	streets	None	None	None	None	None	(24.757226184879897, 46.8061606658558)	None	46.8061606659	24.7572261849	None
taz_3917	taz	533	4629	524	0.608296016969	46.759246	(24.481092999999998, 46.759246000000005)	None	None	None	24.481093
streets_6889	streets	None	None	None	None	None	(24.5822937187366, 46.6226805303508)	None	46.6226805304	24.5822937187	None
taz_3022	taz	800	5396	721	0.209757247231	46.699104	(24.777909, 46.699104)	None	None	None	24.777909
taz_3021	taz	801	4033	65	0.185953334905	46.688683	(24.762569, 46.688683000000005)	None	None	None	24.762569
taz_3020	taz	804	9200	1401	0.100872024511	46.629356	(24.568427, 46.629356)	None	None	None	24.568427
streets_2609	streets	None	None	None	None	None	(24.6104238430837, 46.7342170222991)	None	46.7342170223	24.6104238431	None
streets_2608	streets	None	None	None	None	None	(24.699085548651098, 46.77507188235829)	None	46.7750718824	24.6990855487	None
streets_1087	streets	None	None	None	None	None	(24.7625518854188, 46.7557614734833)	None	46.7557614735	24.7625518854	None
taz_12774	taz	845	7726	1326	0.197737449918	46.781042	(24.589115, 46.781042)	None	None	None	24.589115
streets_9160	streets	None	None	None	None	None	(24.6122952422337, 46.751544547776795)	None	46.7515445478	24.6122952422	None
taz_9792	taz	1598	3565	136	0.121140702333	46.766678	(24.721612, 46.766678000000006)	None	None	None	24.721612
streets_2607	streets	None	None	None	None	None	(24.6054388692098, 46.705073125676606)	None	46.7050731257	24.6054388692	None
streets_2606	streets	None	None	None	None	None	(24.8507041940139, 46.662299752683495)	None	46.6622997527	24.850704194	None
streets_1080	streets	None	None	None	None	None	(24.7861827447847, 46.7443151523192)	None	46.7443151523	24.7861827448	None
streets_1081	streets	None	None	None	None	None	(24.710959446627, 46.7859980865043)	None	46.7859980865	24.7109594466	None
streets_10714	streets	None	None	None	None	None	(24.8067500970688, 46.7933685768404)	None	46.7933685768	24.8067500971	None
taz_9249	taz	574	7749	504	0.0966297431063	46.710453	(24.507542, 46.710453)	None	None	None	24.507542
taz_9248	taz	570	3158	505	0.277869432006	46.739361	(24.542135000000002, 46.739360999999995)	None	None	None	24.542135
taz_9245	taz	1783	1801	1313	0.41810040066	46.735248	(24.608342, 46.735248)	None	None	None	24.608342
streets_1082	streets	None	None	None	None	None	(24.770519874619698, 46.70792780439201)	None	46.7079278044	24.7705198746	None
streets_4222	streets	None	None	None	None	None	(24.5460630989819, 46.7047612590935)	None	46.7047612591	24.546063099	None
streets_4221	streets	None	None	None	None	None	(24.751629780970802, 46.67489992808479)	None	46.6748999281	24.751629781	None
streets_4220	streets	None	None	None	None	None	(24.841253410299, 46.635693819932)	None	46.6356938199	24.8412534103	None
streets_4227	streets	None	None	None	None	None	(24.6283037752145, 46.7439324220961)	None	46.7439324221	24.6283037752	None
streets_4226	streets	None	None	None	None	None	(24.708052912614605, 46.629070111770204)	None	46.6290701118	24.7080529126	None
streets_4225	streets	None	None	None	None	None	(24.784780432881497, 46.692862279001396)	None	46.692862279	24.7847804329	None
streets_4224	streets	None	None	None	None	None	(24.590940256586, 46.681418928099696)	None	46.6814189281	24.5909402566	None
streets_4229	streets	None	None	None	None	None	(24.7899710354251, 46.6617310683376)	None	46.6617310683	24.7899710354	None
taz_3919	taz	539	8710	522	0.412915390054	46.731235	(24.475158999999998, 46.731235)	None	None	None	24.475159
streets_4462	streets	None	None	None	None	None	(24.7952241310613, 46.720600926438706)	None	46.7206009264	24.7952241311	None
streets_11878	streets	None	None	None	None	None	(24.694533659755503, 46.715411669034395)	None	46.715411669	24.6945336598	None
streets_4464	streets	None	None	None	None	None	(24.645737803953, 46.7625624893711)	None	46.7625624894	24.645737804	None
streets_9059	streets	None	None	None	None	None	(24.6629731219316, 46.69634079765721)	None	46.6963407977	24.6629731219	None
streets_9058	streets	None	None	None	None	None	(24.682035810581002, 46.724445375490895)	None	46.7244453755	24.6820358106	None
streets_9053	streets	None	None	None	None	None	(24.6273038942101, 46.7170534227143)	None	46.7170534227	24.6273038942	None
taz_3918	taz	532	2725	524	0.44520386519	46.744056	(24.467707, 46.744056)	None	None	None	24.467707
streets_9051	streets	None	None	None	None	None	(24.912421256012397, 46.643298966698396)	None	46.6432989667	24.912421256	None
streets_9050	streets	None	None	None	None	None	(24.904215508366605, 46.6474637898463)	None	46.6474637898	24.9042155084	None
streets_9057	streets	None	None	None	None	None	(24.948787855405197, 47.0138769063809)	None	47.0138769064	24.9487878554	None
streets_9056	streets	None	None	None	None	None	(24.593774892462, 46.766222035662295)	None	46.7662220357	24.5937748925	None
streets_9055	streets	None	None	None	None	None	(24.8049066485954, 46.7407633807855)	None	46.7407633808	24.8049066486	None
streets_9054	streets	None	None	None	None	None	(24.9487987680162, 46.8225309386316)	None	46.8225309386	24.948798768	None
taz_2648	taz	2825	7064	931	0.20881451803	46.778217	(24.684402, 46.778217)	None	None	None	24.684402
taz_2649	taz	1082	8717	449	0.338675465473	46.780431	(24.77711, 46.780431)	None	None	None	24.77711
taz_2645	taz	1013	430	131	0.126797077539	46.759518	(24.750585, 46.759518)	None	None	None	24.750585
taz_2646	taz	1012	9735	578	0.153429177469	46.637753	(24.76234, 46.637753000000004)	None	None	None	24.76234
taz_2647	taz	2824	5537	932	0.111949092623	46.778743	(24.681955, 46.778743)	None	None	None	24.681955
taz_2640	taz	1017	4257	889	0.114070233325	46.743844	(24.757513, 46.743844)	None	None	None	24.757513
taz_2641	taz	1016	8868	889	0.13669573415	46.748303	(24.756482000000002, 46.748303)	None	None	None	24.756482
taz_2642	taz	1019	2543	816	0.122083431534	46.743574	(24.726661, 46.743574)	None	None	None	24.726661
taz_2643	taz	1018	10514	889	0.113598868725	46.749123	(24.759664, 46.749123)	None	None	None	24.759664
taz_10630	taz	3142	2260	91	0.286825359416	46.703091	(24.70991, 46.703091)	None	None	None	24.70991
taz_10634	taz	3133	5983	868	0.0975724723073	46.704418	(24.70158, 46.704418)	None	None	None	24.70158
taz_8110	taz	2014	6253	1065	0.14541597926	46.703884	(24.649094, 46.703884)	None	None	None	24.649094
streets_5178	streets	None	None	None	None	None	(24.7333396715227, 46.6643407688124)	None	46.6643407688	24.7333396715	None
streets_5174	streets	None	None	None	None	None	(24.7638741833835, 46.691063367788495)	None	46.6910633678	24.7638741834	None
streets_5175	streets	None	None	None	None	None	(24.652666391381803, 46.7296234620138)	None	46.729623462	24.6526663914	None
streets_5176	streets	None	None	None	None	None	(24.837498326538302, 46.6813999674236)	None	46.6813999674	24.8374983265	None
streets_5177	streets	None	None	None	None	None	(24.671740949032397, 46.719499823461504)	None	46.7194998235	24.671740949	None
streets_5170	streets	None	None	None	None	None	(24.680705664940902, 46.775243818502105)	None	46.7752438185	24.6807056649	None
streets_5171	streets	None	None	None	None	None	(24.5969591246097, 46.6060852204451)	None	46.6060852204	24.5969591246	None
streets_5172	streets	None	None	None	None	None	(24.7723268785027, 46.76024873893821)	None	46.7602487389	24.7723268785	None
streets_5173	streets	None	None	None	None	None	(24.809406484923702, 46.716825154666395)	None	46.7168251547	24.8094064849	None
taz_3865	taz	859	2985	460	0.468065048315	46.817002	(24.804903, 46.817002)	None	None	None	24.804903
streets_1088	streets	None	None	None	None	None	(24.6515405070861, 46.7011074092282)	None	46.7011074092	24.6515405071	None
streets_14168	streets	None	None	None	None	None	(24.8141288168539, 46.764503279372796)	None	46.7645032794	24.8141288169	None
streets_14169	streets	None	None	None	None	None	(24.781088885767304, 46.79071961204411)	None	46.790719612	24.7810888858	None
streets_14166	streets	None	None	None	None	None	(24.734402710980802, 46.70214395859139)	None	46.7021439586	24.734402711	None
streets_14167	streets	None	None	None	None	None	(24.683732186415895, 46.6857824264805)	None	46.6857824265	24.6837321864	None
streets_14164	streets	None	None	None	None	None	(24.581725329499196, 46.7728059228325)	None	46.7728059228	24.5817253295	None
streets_14165	streets	None	None	None	None	None	(24.607083958649, 46.7705862710427)	None	46.770586271	24.6070839586	None
streets_14163	streets	None	None	None	None	None	(24.7336992874162, 46.66894622846271)	None	46.6689462285	24.7336992874	None
streets_10898	streets	None	None	None	None	None	(24.4368322327238, 46.7311057677579)	None	46.7311057678	24.4368322327	None
streets_12617	streets	None	None	None	None	None	(24.771014449689, 46.5780916402054)	None	46.5780916402	24.7710144497	None
streets_10897	streets	None	None	None	None	None	(24.6548011735317, 46.729866526786395)	None	46.7298665268	24.6548011735	None
streets_10894	streets	None	None	None	None	None	(24.5195844738341, 46.64444099830529)	None	46.6444409983	24.5195844738	None
streets_10892	streets	None	None	None	None	None	(24.6265967118618, 46.7490387151282)	None	46.7490387151	24.6265967119	None
streets_10893	streets	None	None	None	None	None	(24.6797670162138, 46.6650770532121)	None	46.6650770532	24.6797670162	None
streets_10890	streets	None	None	None	None	None	(24.530277858738, 46.65121415243179)	None	46.6512141524	24.5302778587	None
streets_10891	streets	None	None	None	None	None	(24.6521012631252, 46.690019198685704)	None	46.6900191987	24.6521012631	None
streets_2994	streets	None	None	None	None	None	(24.6825277851931, 46.7130177475586)	None	46.7130177476	24.6825277852	None
streets_2993	streets	None	None	None	None	None	(24.645907722133103, 46.763278610186994)	None	46.7632786102	24.6459077221	None
streets_2992	streets	None	None	None	None	None	(24.569536962666, 46.766613909524004)	None	46.7666139095	24.5695369627	None
streets_2991	streets	None	None	None	None	None	(24.6602225995189, 46.7586738179406)	None	46.7586738179	24.6602225995	None
streets_2990	streets	None	None	None	None	None	(24.6957041267212, 46.856971545110206)	None	46.8569715451	24.6957041267	None
streets_2998	streets	None	None	None	None	None	(24.8120499497014, 46.699604940766896)	None	46.6996049408	24.8120499497	None
streets_12611	streets	None	None	None	None	None	(24.629734009555303, 46.70622745288429)	None	46.7062274529	24.6297340096	None
streets_10902	streets	None	None	None	None	None	(24.6654310688025, 46.70214359901671)	None	46.702143599	24.6654310688	None
taz_13163	taz	75	1025	688	0.198915861419	46.934763	(24.462187, 46.934763000000004)	None	None	None	24.462187
streets_662	streets	None	None	None	None	None	(24.7331075163305, 46.5692868990674)	None	46.5692868991	24.7331075163	None
streets_663	streets	None	None	None	None	None	(24.567865243064297, 46.7580494747534)	None	46.7580494748	24.5678652431	None
streets_660	streets	None	None	None	None	None	(24.7575804372171, 46.6296159425241)	None	46.6296159425	24.7575804372	None
streets_661	streets	None	None	None	None	None	(24.7768367076969, 46.8374526828502)	None	46.8374526829	24.7768367077	None
streets_666	streets	None	None	None	None	None	(24.8046545210534, 46.8166364533805)	None	46.8166364534	24.8046545211	None
streets_667	streets	None	None	None	None	None	(24.7429983749657, 46.71203385138829)	None	46.7120338514	24.742998375	None
streets_664	streets	None	None	None	None	None	(24.982712069385098, 46.5648194727381)	None	46.5648194727	24.9827120694	None
streets_665	streets	None	None	None	None	None	(24.603725222515802, 46.716228403300896)	None	46.7162284033	24.6037252225	None
streets_3648	streets	None	None	None	None	None	(24.6216129528401, 46.5100363124648)	None	46.5100363125	24.6216129528	None
streets_3649	streets	None	None	None	None	None	(24.9884710887164, 46.683042774798004)	None	46.6830427748	24.9884710887	None
streets_669	streets	None	None	None	None	None	(24.642903506024, 46.7922783032427)	None	46.7922783032	24.642903506	None
taz_5960	taz	3892	3982	248	0.190431298609	46.748638	(24.652367, 46.748638)	None	None	None	24.652367
streets_4036	streets	None	None	None	None	None	(24.5552217629194, 46.8636882846547)	None	46.8636882847	24.5552217629	None
streets_4037	streets	None	None	None	None	None	(24.6649963389185, 46.6912710895014)	None	46.6912710895	24.6649963389	None
streets_4034	streets	None	None	None	None	None	(24.6489945402744, 46.7283910849965)	None	46.728391085	24.6489945403	None
streets_4035	streets	None	None	None	None	None	(24.6481089707233, 46.7286517991788)	None	46.7286517992	24.6481089707	None
streets_4033	streets	None	None	None	None	None	(24.7741715010658, 46.846225376682206)	None	46.8462253767	24.7741715011	None
streets_4038	streets	None	None	None	None	None	(24.8296350094174, 46.7989960305346)	None	46.7989960305	24.8296350094	None
streets_4039	streets	None	None	None	None	None	(24.5794005352884, 46.6971658213212)	None	46.6971658213	24.5794005353	None
taz_12569	taz	1747	3328	1008	0.274805562102	46.822703	(24.74965, 46.822703000000004)	None	None	None	24.74965
taz_12568	taz	1750	1313	1419	0.105114305916	46.688464	(24.572136999999998, 46.688464)	None	None	None	24.572137
taz_12565	taz	581	9433	502	0.105114305916	46.719373	(24.533823, 46.719373)	None	None	None	24.533823
taz_12567	taz	1749	8420	1419	0.107235446618	46.696433	(24.572996, 46.696433)	None	None	None	24.572996
taz_12563	taz	580	192	502	0.105114305916	46.718964	(24.536277, 46.718964)	None	None	None	24.536277
streets_15020	streets	None	None	None	None	None	(24.6868268729197, 46.81284680920421)	None	46.8128468092	24.6868268729	None
streets_15022	streets	None	None	None	None	None	(24.7237605335943, 46.77890622972)	None	46.7789062297	24.7237605336	None
streets_15023	streets	None	None	None	None	None	(24.6347857127035, 46.7151541538591)	None	46.7151541539	24.6347857127	None
streets_15024	streets	None	None	None	None	None	(24.7181473610097, 46.6026778893335)	None	46.6026778893	24.718147361	None
streets_15025	streets	None	None	None	None	None	(24.7110186552528, 46.693707324867795)	None	46.6937073249	24.7110186553	None
streets_15026	streets	None	None	None	None	None	(24.7824666689682, 46.82576862709389)	None	46.8257686271	24.782466669	None
streets_15028	streets	None	None	None	None	None	(24.753263916887697, 46.6449595609607)	None	46.644959561	24.7532639169	None
streets_15029	streets	None	None	None	None	None	(24.7520797433288, 46.815328046343204)	None	46.8153280463	24.7520797433	None
streets_11910	streets	None	None	None	None	None	(24.6594255786835, 46.7028518996434)	None	46.7028518996	24.6594255787	None
streets_11911	streets	None	None	None	None	None	(24.6912053359549, 46.716897871429396)	None	46.7168978714	24.691205336	None
streets_11912	streets	None	None	None	None	None	(24.7618715496707, 46.661050437140894)	None	46.6610504371	24.7618715497	None
streets_11913	streets	None	None	None	None	None	(24.7288910887889, 46.749747932123604)	None	46.7497479321	24.7288910888	None
streets_11914	streets	None	None	None	None	None	(24.775583727252602, 46.6336058077972)	None	46.6336058078	24.7755837273	None
streets_11915	streets	None	None	None	None	None	(24.7101402716773, 46.83682572298179)	None	46.836825723	24.7101402717	None
streets_11916	streets	None	None	None	None	None	(24.7583407507479, 46.6995290344811)	None	46.6995290345	24.7583407507	None
streets_11917	streets	None	None	None	None	None	(24.643032057905103, 46.7353499550215)	None	46.735349955	24.6430320579	None
streets_11918	streets	None	None	None	None	None	(24.684213920194303, 46.7496195849164)	None	46.7496195849	24.6842139202	None
